date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped
2025-11-05,0.2614720158627631,0.0,0,Microsoft market update,16.952060781338634,2,11,4,0,0,2,1.5331159858173036,-0.9240074635420504,0.5265890341390445
2025-11-06,0.4634325550292504,0.0,0,Microsoft market update,17.12629080598966,3,11,4,0,0,2,1.3910342943395406,-1.2974922334482242,0.5265890341390445
2025-11-07,-0.332038744035958,0.0,1,Microsoft market update,16.994389089819094,4,11,4,0,1,2,1.3870560069781628,-0.0820841686688117,0.5265890341390445
2025-11-10,0.2336609925187507,0.0,1,Microsoft market update,17.077503380217852,0,11,4,1,0,2,1.5167765912973603,1.1269936457732077,0.5265890341390445
2025-11-11,-0.9672559364843832,0.0,1,Microsoft market update,16.7047706426251,1,11,4,0,0,2,1.5545703212304456,0.2914006012373618,0.5265890341390445
2025-11-12,0.9852843390096098,0.0,0,Microsoft market update,17.095477756879607,2,11,4,0,0,2,1.5892382539510197,0.2597493495503979,0.5265890341390445
2025-11-13,-0.1142387383021273,0.0,1,Microsoft market update,17.045251186516985,3,11,4,0,0,2,1.4784145345983646,-1.018961218602942,0.5265890341390445
2025-11-14,0.3283123335112779,0.0,0,Microsoft market update,17.165614660322248,4,11,4,0,1,2,1.5757404932606325,0.8231416295783547,0.5265890341390445
2025-11-17,-1.0387376301349107,0.0,0,Microsoft market update,16.764821910973293,0,11,4,1,0,2,1.5378046816360695,-0.379605934526272,0.5265890341390445
2025-11-19,-0.9724774777949656,0.0,0,Microsoft market update,16.961613562044278,2,11,4,0,0,2,1.2500892563935997,-0.8986864621924794,0.5265890341390445
2025-11-20,0.3838035366974051,0.0,0,Microsoft market update,17.104005762022485,3,11,4,0,0,2,1.140118027189811,-1.0569427206272988,0.5265890341390445
2025-11-21,0.4529477413555116,0.0,1,Microsoft market update,17.274007856417327,4,11,4,0,1,2,1.0508907249417756,-0.879695711180301,0.5265890341390445
2025-11-24,0.2261148816629878,0.0,1,Microsoft market update,17.35417743025391,0,11,4,1,0,2,1.0774600012481172,0.2091073468512558,0.5265890341390445
2025-11-25,-0.5292655936428404,0.0,1,Microsoft market update,17.148421996777966,1,11,4,0,0,2,1.1198003453084908,0.3547031046112895,0.5265890341390445
2025-11-26,-0.209643560949196,0.0,1,Microsoft market update,17.062355611691782,2,11,4,0,0,2,1.2401435379901564,1.0826818934114582,0.5265890341390445
2025-11-28,-1.4798902778463263,0.0,0,Microsoft market update,16.481814796152204,4,11,4,0,1,2,1.332212474067746,0.8041508785661763,0.5265890341390445
2025-12-01,1.2593673081991326,0.0,1,Microsoft market update,16.992063303915213,0,12,4,1,0,2,1.2576195860419208,-0.7214394527454817,0.5265890341390445
2025-12-02,-0.5217498527411816,0.0,0,Microsoft market update,16.789135300972244,1,12,4,0,0,2,1.3037961357721937,0.3800241059608606,0.5265890341390445
2025-12-04,-1.1348316148653268,0.0,1,Microsoft market update,16.920913091870577,3,12,4,0,0,2,1.1742176331444738,0.3673636052860751,0.5265890341390445
2025-12-05,0.0521407130171654,0.0,1,Microsoft market update,16.93384539014903,4,12,4,0,1,2,1.207038503875837,0.2597493495503979,0.5265890341390445
2025-12-08,-0.0574980686316098,0.0,1,Microsoft market update,16.90500185435496,0,12,4,1,0,2,1.3181463866114476,0.9877281383505666,0.5265890341390445
2025-12-09,-1.0417766960316857,-3.469446951953614e-18,0,Microsoft market update,16.50309277847188,1,12,4,0,0,2,1.3323545557592238,0.0825023401034003,0.5265890341390445
2025-12-11,-0.9631583707416864,0.0,0,Microsoft market update,17.021066100465852,3,12,4,0,0,2,1.2114430363116475,0.6079131181070003,0.5265890341390445
2025-12-12,-0.3784981089014342,0.0,0,Microsoft market update,16.871778084635555,4,12,4,0,1,2,1.141538844104589,-0.6897882010585179,0.5265890341390445
2025-12-15,0.3030314497177033,0.0,1,Microsoft market update,16.98215374213413,0,12,4,1,0,2,1.0889686182578162,-0.5378621929610913,0.5265890341390445
2025-12-16,-0.34365471884463,0.0,0,Microsoft market update,16.845914801345653,1,12,4,0,0,2,1.111275443819825,0.1647955944895063,0.5265890341390445
2025-12-17,0.4514752858866902,0.0,1,Microsoft market update,17.015293304546848,2,12,4,0,0,2,1.1074392381499254,-0.0820841686688117,0.5265890341390445
2025-12-18,0.4097820875493404,0.0,1,Microsoft market update,17.16799030782646,3,12,4,0,0,2,1.218547120885536,1.0003886390253522,0.5265890341390445
2025-12-19,2.1037888147909873,0.0,0,Microsoft market update,18.07587932983849,4,12,4,0,1,2,1.2461109690322218,0.2091073468512558,0.5265890341390445
2025-12-22,-3.026286124131516,0.0,1,Microsoft market update,16.646545118429696,0,12,4,1,0,2,1.2319027998844456,-0.1770379237297033,0.5265890341390445
2025-12-23,-0.3651859450877673,-3.469446951953614e-18,1,Microsoft market update,16.502241850797105,1,12,4,0,0,2,1.2591824846481765,0.2091073468512558,0.5265890341390445
2025-12-24,-2.206563413301856,0.0,0,Microsoft market update,15.582960428742677,2,12,4,0,0,2,1.2758060425510749,0.1078233414529714,0.5265890341390445
2025-12-26,1.0351107143772789,-3.469446951953614e-18,0,Microsoft market update,15.995046385523429,4,12,4,0,1,2,1.271401510115264,-0.0820841686688117,0.5265890341390445
2025-12-29,0.5487061276618413,0.0,1,Microsoft market update,16.20366775101898,0,12,4,1,0,2,1.2627345269351204,-0.1263959210305611,0.5265890341390445
2025-12-30,0.6425306166786532,0.0,0,Microsoft market update,16.45059579496856,1,12,4,0,0,2,1.2681336312112752,0.006539336054687,0.5265890341390445
2025-12-31,0.3077966224134353,0.0,0,Microsoft market update,16.562884095158978,2,12,4,0,0,2,1.2135742616838148,-0.5441924432984842,0.5265890341390445
2026-01-02,1.2228907413709105,0.0,0,Microsoft market update,17.05699295774374,4,1,1,0,1,2,1.0623993419514743,-1.443087991208258,0.5265890341390445
2026-01-05,-0.0149659330580273,0.0,1,Microsoft market update,17.04434863440667,0,1,1,1,0,2,1.0611206067281749,-0.0567631673192406,0.5265890341390445
2026-01-06,-0.2245100100120316,0.0,1,Microsoft market update,16.9526426058272,1,1,1,0,0,2,1.141254680721633,0.7155273738426775,0.5265890341390445
2026-01-07,0.2870631387209977,0.0,0,Microsoft market update,17.05670353234071,2,1,1,0,0,2,1.2114430363116475,0.6142433684443931,0.5265890341390445
2026-01-08,-0.8872454608928542,0.0,1,Microsoft market update,16.71487514775368,3,1,1,0,0,2,1.1355714130625227,-0.7467604540950529,0.5265890341390445
2026-01-09,0.0652473129762408,0.0,0,Microsoft market update,16.732794739269487,4,1,1,0,1,2,1.1521949709654211,0.1078233414529714,0.5265890341390445
2026-01-12,0.6270541134928848,0.0,0,Microsoft market update,16.973357471802167,0,1,1,1,0,2,1.1223578157550906,-0.3226336814897371,0.5265890341390445
2026-01-13,0.5117524665458824,0.0,0,Microsoft market update,17.16702040794318,1,1,1,0,0,2,1.0302888796775,-0.905016712529872,0.5265890341390445
2026-01-14,-0.0152324377703977,0.0,0,Microsoft market update,17.154275678764517,2,1,1,0,0,2,0.8705890584564945,-1.5633627476187204,0.5265890341390445
2026-01-15,-0.4964026054349431,0.0,1,Microsoft market update,16.96077433076698,3,1,1,0,0,2,0.8322270017574986,-0.4175874365506286,0.5265890341390445
2026-01-16,0.9797496759393076,0.0,0,Microsoft market update,17.349100796865443,4,1,1,0,1,2,0.8774089796474274,0.3990148569730389,0.5265890341390445
2026-01-20,-0.7008061109544041,0.0,0,Microsoft market update,17.078594675766983,1,1,1,0,0,2,0.8018215197812576,-0.7784117057820167,0.5265890341390445
2026-01-21,0.9461796997737266,0.0,1,Microsoft market update,17.45258345441465,2,1,1,0,0,2,0.6546248874102951,-1.4937299939074,0.5265890341390445
2026-01-22,-1.0478619447707216,0.0,1,Microsoft market update,17.048265658530973,3,1,1,0,0,2,0.754082071444729,0.9560768866636028,0.5265890341390445
2026-01-26,-0.6739624245436011,0.0,1,Microsoft market update,17.192797721718833,0,1,1,1,0,2,1.0247476937098676,0.5446106147330726,0.5265890341390445
2026-01-27,0.0115121797463253,0.0,1,Microsoft market update,17.190155215600953,1,1,1,0,0,2,1.1705235091660522,1.3422221572445618,0.5265890341390445
2026-01-28,0.6083513197057826,0.0,0,Microsoft market update,17.423055247141402,2,1,1,0,0,2,1.1853000050797398,0.0951628407781858,0.5265890341390445
2026-01-30,-1.94354227661486,0.0,0,Microsoft market update,17.885678558168998,4,1,1,0,1,2,0.4591204799368935,-0.5125411916115202,0.5265890341390445
2026-02-02,-0.8495128349546762,0.0,0,Microsoft market update,17.558402255521443,0,2,1,1,0,2,0.361226194508715,-1.0632729709646913,0.5265890341390445
2026-02-04,-0.8068239482079241,0.0,0,Microsoft market update,17.62244858754779,2,2,1,0,0,2,0.2313635284980399,0.4116753576478245,0.5265890341390445
2026-02-06,-0.551267287239816,0.0,1,Microsoft market update,17.795478170976033,4,2,1,0,1,2,0.0467994112684258,1.1586448974601715,0.5265890341390445
2026-02-10,-0.0178993641153206,0.0,0,Microsoft market update,17.619010295948275,1,2,1,0,0,2,0.2184340945735632,-0.0947446693435972,0.5265890341390445
2026-02-11,-0.1248652672099981,0.0,0,Microsoft market update,17.564802870297846,2,2,1,0,0,2,0.0925497159242651,-1.405106489183901,0.5265890341390445
2026-02-12,-0.0884419078523979,0.0,0,Microsoft market update,17.52425148568213,3,2,1,0,0,2,0.0567451296718691,-0.4429084379001997,0.5265890341390445
2026-02-13,-0.4597474398703176,0.0,0,Microsoft market update,17.344561606930352,4,2,1,0,1,2,0.0493568817150257,-0.1263959210305611,0.5265890341390445
2026-02-17,-0.1423104560450668,0.0,1,Microsoft market update,17.283705964952393,1,2,1,0,0,2,-0.0137273893011009,-0.7467604540950529,0.5265890341390445
2026-02-18,-0.8387020887047766,0.0,0,Microsoft market update,16.96067099207013,2,2,1,0,0,2,0.0250609124723277,0.3926846066356462,0.5265890341390445
2026-02-19,0.5160296765393076,0.0,0,Microsoft market update,17.15603751884457,3,2,1,0,0,2,0.0217930335683397,-0.0820841686688117,0.5265890341390445
2026-02-20,0.4935180254051519,0.0,0,Microsoft market update,17.342318070901563,4,2,1,0,1,2,0.0043169855165746,-0.240340427103631,0.5265890341390445
2026-02-24,-0.6300501714516225,0.0,1,Microsoft market update,17.338474172550015,1,2,1,0,0,2,-0.1123320831866683,0.702866873167892,0.5265890341390445
2026-02-26,-0.6131914918811351,0.0,0,Microsoft market update,17.353738648329877,3,2,1,0,0,2,0.0679695832986126,0.1331443428025425,0.5265890341390445
2026-02-27,1.008813045512563,0.0,1,Microsoft market update,17.754510413904274,4,2,1,0,1,2,-0.0593356122654633,-1.462078742220436,0.5265890341390445
2026-03-02,-0.960553153091166,0.0,1,Microsoft market update,17.384335990308813,0,3,1,1,0,2,0.0230717687916392,0.8927743832896752,0.5265890341390445
2026-03-03,0.2102210963906135,0.0,1,Microsoft market update,17.45832515712769,1,3,1,0,0,2,0.0993696371151979,0.810481128903569,0.5265890341390445
2026-03-04,-0.1525009806848999,0.0,1,Microsoft market update,17.39368191802051,2,3,1,0,0,2,0.1172719302413959,0.1521350938147208,0.5265890341390445
2026-03-05,0.2395363488236932,0.0,0,Microsoft market update,17.479105562511883,3,3,1,0,0,2,0.1949906154797326,0.810481128903569,0.5265890341390445
2026-03-06,-0.5820738998175571,0.0,1,Microsoft market update,17.253486602888813,4,3,1,0,1,2,0.1706946462370346,-0.3099731808149515,0.5265890341390445
2026-03-09,-0.0670355276126012,0.0,0,Microsoft market update,17.221095002378718,0,3,1,1,0,2,0.1770883223535338,0.0255300870668653,0.5265890341390445
2026-03-10,0.1509903968106832,0.0,0,Microsoft market update,17.272029142753766,1,3,1,0,0,2,0.1252285049641507,-0.6074949466724119,0.5265890341390445
2026-03-11,-0.5601791482732165,0.0,0,Microsoft market update,17.054663446585486,2,3,1,0,0,2,0.1127253161141076,-0.1833681740670961,0.5265890341390445
2026-03-12,0.1908339340710419,0.0,0,Microsoft market update,17.121074077442614,3,3,1,0,0,2,0.0699587269793011,-0.518871441948913,0.5265890341390445
2026-03-13,-0.0221735550219691,0.0,1,Microsoft market update,17.10570192549579,4,3,1,0,1,2,-0.0194106569602119,-1.0379519696151205,0.5265890341390445
2026-03-16,0.1030560225979358,0.0,0,Microsoft market update,17.13815887424699,0,3,1,1,0,2,0.0429632055985257,0.6585551208061425,0.5265890341390445
2026-03-17,-0.1290736852834501,0.0,0,Microsoft market update,17.082349576584683,1,3,1,0,0,2,0.035290794258727,-0.1327261713679539,0.5265890341390445
2026-03-18,-0.0139002558348421,0.0,0,Microsoft market update,17.070081696754297,2,3,1,0,0,2,-0.0728333729558507,-1.2531804810864746,0.5265890341390445
2026-03-19,-0.0610356431166338,0.0,0,Microsoft market update,17.03992306706938,3,3,1,0,0,2,-0.1120479198037131,-0.4935504405993419,0.5265890341390445
2026-03-20,1.6844503734183858,0.0,1,Microsoft market update,17.744453628330092,4,3,1,0,1,2,-0.2134942475188356,-1.208868728724725,0.5265890341390445
2026-03-23,-1.3799249515446164,0.0,0,Microsoft market update,17.205987379222623,0,3,1,1,0,2,-0.1974390163818485,0.145804843477328,0.5265890341390445
2026-03-25,-0.8178947021429438,0.0,0,Microsoft market update,17.255325939133044,2,3,1,0,0,2,-0.3669424743148197,-0.3352941821645225,0.5265890341390445
2026-03-26,0.4447296479761538,0.0,0,Microsoft market update,17.42200250125116,3,3,1,0,0,2,-0.4388358102025677,-0.9113469628672648,0.5265890341390445
2026-03-30,0.4470511336203221,0.0,1,Microsoft market update,17.617651753180215,0,3,1,1,0,2,-0.5382929942370017,0.342042603936504,0.5265890341390445
2026-04-01,-1.1138785496083354,0.0,1,Microsoft market update,17.19709012925055,2,4,2,0,0,2,-0.3906701167916063,-0.1833681740670961,0.5265890341390445
2026-04-02,-0.5123004691996934,0.0,0,Microsoft market update,16.997685094860547,3,4,2,0,0,2,-0.3327007866686793,0.6585551208061425,0.5265890341390445
2026-04-06,-1.0379782342630015,0.0,0,Microsoft market update,16.597220121085915,0,4,2,1,0,2,-0.3409415247743893,-0.1453866720427394,0.5265890341390445
2026-04-07,0.7315238385766178,0.0,1,Microsoft market update,16.88092284686779,1,4,2,0,0,2,-0.3491822628800993,-0.1453866720427394,0.5265890341390445
2026-04-08,1.083584861412579,0.0,0,Microsoft market update,17.31397986062428,2,4,2,0,0,2,-0.3203396795101139,0.3040611019121473,0.5265890341390445
2026-04-09,-0.2009409422686988,0.0,0,Microsoft market update,17.231113709790616,3,4,2,0,0,2,-0.3382419726363118,-0.2593311781158093,0.5265890341390445
2026-04-10,-0.1919811597669602,0.0,1,Microsoft market update,17.151675109671714,4,4,2,0,1,2,-0.3693578630699419,-0.4175874365506286,0.5265890341390445
2026-04-14,0.1433683690035508,0.0,1,Microsoft market update,17.439971510404682,1,4,2,0,0,2,-0.0540785896807861,1.3928641599437042,0.5265890341390445
2026-04-16,-0.1905391655618349,0.0,1,Microsoft market update,17.544629460951693,3,4,2,0,0,2,0.3308207125324739,1.3485524075819546,0.5265890341390445
2026-04-17,0.4125755687435956,0.0,0,Microsoft market update,17.698479574311268,4,4,2,0,1,2,0.3667673804763476,0.3357123535991112,0.5265890341390445
2026-04-20,-1.4450722352205112,0.0,1,Microsoft market update,17.13268123135119,0,4,2,1,0,2,0.2998469037903216,-0.7530907044324456,0.5265890341390445
2026-04-21,0.403104348107803,0.0,1,Microsoft market update,17.282760969566343,1,4,2,0,0,2,0.3860904905173236,0.8801138826148895,0.5265890341390445
2026-04-22,-0.2119695554504216,0.0,0,Microsoft market update,17.19576349470454,2,4,2,0,0,2,0.5102698888688885,1.2662591531958487,0.5265890341390445
2026-04-24,-0.8643408384865657,0.0,1,Microsoft market update,17.12814630706589,4,4,2,0,1,2,0.3926262483253003,1.3042406552202053,0.5265890341390445
2026-04-27,0.3199967924131479,0.0,1,Microsoft market update,17.245207961493072,0,4,2,1,0,2,0.3954678821548554,-0.0124514149574912,0.5265890341390445
2026-04-28,-0.018433159448492,0.0,0,Microsoft market update,17.23120570399202,1,4,2,0,0,2,0.4582679897880268,0.6142433684443931,0.5265890341390445
2026-04-29,0.5998059597423258,0.0,0,Microsoft market update,17.460654950570348,2,4,2,0,0,2,0.3903529412616566,-0.7530907044324456,0.5265890341390445
2026-05-01,-1.9996530484664563,0.0,0,Microsoft market update,17.26143911533169,4,5,2,0,1,2,0.2482712497838937,0.9877281383505666,0.5265890341390445
2026-05-04,-0.2771089366140825,0.0,0,Microsoft market update,17.1500872879142,0,5,2,1,0,2,0.2367626327741949,-0.1707076733923105,0.5265890341390445
2026-05-05,-0.2148801858591223,0.0,1,Microsoft market update,17.062036607616676,1,5,2,0,0,2,0.2049363338831759,-0.3859361848636647,0.5265890341390445
2026-05-06,0.4383840353796102,0.0,1,Microsoft market update,17.226192848656307,2,5,2,0,0,2,0.2415934102844384,0.3547031046112895,0.5265890341390445
2026-05-07,0.3855463406873685,0.0,0,Microsoft market update,17.36921157811117,3,5,2,0,0,2,0.3380668787978397,1.0003886390253522,0.5265890341390445
2026-05-08,-0.1019966164236088,0.0,0,Microsoft market update,17.323581340296386,4,5,2,0,1,2,0.2579328048043817,-0.8923562118550866,0.5265890341390445
2026-05-11,0.1893902632129407,0.0,0,Microsoft market update,17.389481307197432,0,5,2,1,0,2,0.2231227903923291,-0.4175874365506286,0.5265890341390445
2026-05-12,0.2232776274622261,0.0,0,Microsoft market update,17.468612589988307,1,5,2,0,0,2,0.1537869249511809,-0.7974024567941951,0.5265890341390445
2026-05-13,-0.6811678901011636,0.0,1,Microsoft market update,17.205549279370572,2,5,2,0,0,2,0.1174140119328736,-0.4429084379001997,0.5265890341390445
2026-05-14,-0.2236330015034416,0.0,1,Microsoft market update,17.11421371962306,3,5,2,0,0,2,0.1773724857364899,0.6142433684443931,0.5265890341390445
2026-05-18,-1.1480800256388402,0.0,0,Microsoft market update,17.298721043255767,0,5,2,1,0,2,0.3772814256457022,0.1964468461764702,0.5265890341390445
2026-05-19,0.0547173768433275,0.0,1,Microsoft market update,17.31258465588836,1,5,2,0,0,2,0.2906115938442665,-0.9556587152290142,0.5265890341390445
2026-05-20,-0.4330346402789859,0.0,0,Microsoft market update,17.142846126916574,2,5,2,0,0,2,0.3421872478506944,0.506629112708716,0.5265890341390445
2026-05-21,0.3256192859453646,0.0,0,Microsoft market update,17.262111454934008,3,5,2,0,0,2,0.3271265885540514,-0.2023589250792744,0.5265890341390445
2026-05-22,-0.8774113621684962,0.0,0,Microsoft market update,16.924138431986137,4,5,2,0,1,2,0.319738340597208,-0.1200656706931683,0.5265890341390445
2026-05-26,0.7844606550738707,0.0,0,Microsoft market update,17.229887407635445,1,5,2,0,0,2,0.283649590961856,-0.4302479372254142,0.5265890341390445
2026-05-27,-0.1147967859171373,0.0,1,Microsoft market update,17.179404089450205,2,5,2,0,0,2,0.2359101426253283,-0.5568529439732697,0.5265890341390445
2026-06-01,-1.025469597780283,0.0,0,Microsoft market update,17.797598678487343,0,6,2,1,0,2,0.9157710363464232,1.399194410281097,0.5265890341390445
2026-06-04,-0.966137975802146,0.0,0,Microsoft market update,17.107618294214138,3,6,2,0,0,2,0.4544317841181275,0.063511589091222,0.5265890341390445
2026-06-08,-0.1951566088579372,0.0,0,Microsoft market update,17.283952203189255,0,6,2,1,0,2,0.2226965453178962,-0.7910722064568022,0.5265890341390445
